name,business_type,black_owned,ratings,chill_score,activity_type,weekend_only,business_url,social_media.instagram,social_media.twitter,social_media.facebook,social_media.other,location.location,location.address,location.metro,location.state,location.longitude,location.latitude
jeremy biggers ,artists,True,,,,False,,https://www.instagram.com/stemandthorn/?hl=en,,,https://www.instagram.com/stemandthorn/?hl=en,"Dallas, TX",,DFW,Texas,,
